tenant_id,company_name,plan,region,industry,employee_size,csm_assigned,subscription_id,plan_sub,arr,contract_start_date,renewal_date,churned,churn_date,next_renewal_date,days_to_next_renewal,company_id,lifecycle_stage,acquisition_source,pov_started,created_at,region_crm,industry_crm,snapshot_active,churn_90d,days_to_renewal,tenure_days,days_to_renewal_<180,users_total,admins,members,read_only,events_30d,active_event_days_30d,active_users_evt_30d,event_types_used_30d,evt_license_optimization_viewed_30d,evt_license_recommendation_applied_30d,evt_policy_created_30d,evt_policy_updated_30d,evt_pp_sync_completed_30d,evt_pp_sync_started_30d,evt_report_generated_30d,evt_risky_workspace_detected_30d,evt_risky_workspace_resolved_30d,evt_sensitivity_label_applied_30d,evt_sensitivity_label_recommended_30d,events_60d,active_event_days_60d,active_users_evt_60d,event_types_used_60d,evt_license_optimization_viewed_60d,evt_license_recommendation_applied_60d,evt_policy_created_60d,evt_policy_updated_60d,evt_pp_sync_completed_60d,evt_pp_sync_started_60d,evt_report_generated_60d,evt_risky_workspace_detected_60d,evt_risky_workspace_resolved_60d,evt_sensitivity_label_applied_60d,evt_sensitivity_label_recommended_60d,events_90d,active_event_days_90d,active_users_evt_90d,event_types_used_90d,evt_license_optimization_viewed_90d,evt_license_recommendation_applied_90d,evt_policy_created_90d,evt_policy_updated_90d,evt_pp_sync_completed_90d,evt_pp_sync_started_90d,evt_report_generated_90d,evt_risky_workspace_detected_90d,evt_risky_workspace_resolved_90d,evt_sensitivity_label_applied_90d,evt_sensitivity_label_recommended_90d,cur45_events,cur45_active_users,prev45_events,prev45_active_users,trend45_total_events,trend45_active_users,cur45_events_value,cur45_active_users_value,prev45_events_value,prev45_active_users_value,trend45_value_events,trend45_active_users_value,cur45_license_optimization_viewed,prev45_license_optimization_viewed,trend45_license_optimization_viewed,cur45_license_recommendation_applied,prev45_license_recommendation_applied,trend45_license_recommendation_applied,cur45_policy_created,prev45_policy_created,trend45_policy_created,cur45_policy_updated,prev45_policy_updated,trend45_policy_updated,cur45_pp_sync_completed,prev45_pp_sync_completed,trend45_pp_sync_completed,cur45_pp_sync_started,prev45_pp_sync_started,trend45_pp_sync_started,cur45_report_generated,prev45_report_generated,trend45_report_generated,cur45_risky_workspace_detected,prev45_risky_workspace_detected,trend45_risky_workspace_detected,cur45_risky_workspace_resolved,prev45_risky_workspace_resolved,trend45_risky_workspace_resolved,cur45_sensitivity_label_applied,prev45_sensitivity_label_applied,trend45_sensitivity_label_applied,cur45_sensitivity_label_recommended,prev45_sensitivity_label_recommended,trend45_sensitivity_label_recommended,value_events_30d,other_events_30d,value_share_30d,value_events_60d,other_events_60d,value_share_60d,value_events_90d,other_events_90d,value_share_90d,crm_touches_30d,crm_touch_days_30d,crm_activity_types_30d,avg_days_to_renewal_touch_30d,positive_touches_30d,neutral_touches_30d,negative_touches_30d,no_response_touches_30d,email_sent_30d,call_completed_30d,meeting_held_30d,support_ticket_30d,qbr_completed_30d,crm_touches_60d,crm_touch_days_60d,crm_activity_types_60d,avg_days_to_renewal_touch_60d,positive_touches_60d,neutral_touches_60d,negative_touches_60d,no_response_touches_60d,email_sent_60d,call_completed_60d,meeting_held_60d,support_ticket_60d,qbr_completed_60d,crm_touches_90d,crm_touch_days_90d,crm_activity_types_90d,avg_days_to_renewal_touch_90d,positive_touches_90d,neutral_touches_90d,negative_touches_90d,no_response_touches_90d,email_sent_90d,call_completed_90d,meeting_held_90d,support_ticket_90d,qbr_completed_90d,crm_touches_180d,crm_touch_days_180d,crm_activity_types_180d,avg_days_to_renewal_touch_180d,positive_touches_180d,neutral_touches_180d,negative_touches_180d,no_response_touches_180d,email_sent_180d,call_completed_180d,meeting_held_180d,support_ticket_180d,qbr_completed_180d,last_crm_touch_date,days_since_last_crm_touch,positive_touch_rate_30d,neutral_touch_rate_30d,negative_touch_rate_30d,no_response_touch_rate_30d,positive_touch_rate_60d,neutral_touch_rate_60d,negative_touch_rate_60d,no_response_touch_rate_60d,positive_touch_rate_90d,neutral_touch_rate_90d,negative_touch_rate_90d,no_response_touch_rate_90d,active_user_rate_30d,active_user_rate_60d,active_user_rate_90d,admin_share,expansion_signal,health_score_0_100,health_segment,renewal_bucket,at_risk_flag,quiet_account_flag,expansion_candidate_flag,churn_risk_90d,risk_rank
ten_432,"Miller, Lucas and Williams",business,EMEA,Technology,1000+,Patricia,sub_ten_432,business,24347.05,2023-01-29,2024-01-29,0,,2025-01-28,212,crm_ten_432,onboarding,outbound,1,2023-01-29,EMEA,Technology,1,0,212,518,False,20,4,12,4,2092.0,17.0,20.0,11.0,204.0,200.0,189.0,230.0,238.0,136.0,179.0,164.0,196.0,194.0,162.0,4458.0,34.0,20.0,11.0,437.0,382.0,417.0,403.0,478.0,350.0,383.0,436.0,416.0,389.0,367.0,7117.0,56.0,20.0,11.0,687.0,592.0,666.0,688.0,729.0,578.0,628.0,668.0,632.0,683.0,566.0,3687.0,20.0,3430.0,20.0,0.0749052754299038,0.0,1723.0,20.0,1579.0,20.0,0.0911392405063291,0.0,360.0,327.0,0.1006097560975609,328.0,264.0,0.2415094339622641,324.0,342.0,-0.0524781341107871,341.0,347.0,-0.0172413793103448,417.0,312.0,0.3354632587859425,295.0,283.0,0.0422535211267605,324.0,304.0,0.0655737704918032,355.0,313.0,0.1337579617834395,335.0,297.0,0.1275167785234899,319.0,364.0,-0.1232876712328767,289.0,277.0,0.0431654676258992,1017.0,1075.0,0.4859053989488772,2082.0,2376.0,0.466920834267773,3302.0,3815.0,0.4638943523461646,1.0,1.0,1.0,-136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,-119.33333333333331,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,5.0,4.0,-104.2,3.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,7.0,7.0,5.0,-82.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2024-06-13,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.9523809523809524,0.9523809523809524,0.9523809523809524,0.1904761904761904,0.822524000637044,60.8,stable,180d+,0,0,1,0.052790424597599334,347.0
ten_433,"Kim, Gonzales and Mills",business,EMEA,Government,1-50,Angel,sub_ten_433,business,33327.59,2023-10-05,2024-10-04,0,,2024-10-04,96,crm_ten_433,onboarding,partner,1,2023-10-05,EMEA,Government,1,0,96,269,True,1,1,0,0,174.0,13.0,1.0,11.0,23.0,25.0,8.0,7.0,20.0,11.0,5.0,25.0,16.0,10.0,24.0,363.0,27.0,1.0,11.0,40.0,47.0,28.0,13.0,36.0,24.0,28.0,49.0,24.0,50.0,24.0,615.0,48.0,1.0,11.0,95.0,73.0,43.0,29.0,51.0,48.0,46.0,77.0,40.0,66.0,47.0,253.0,1.0,362.0,1.0,-0.3002754820936639,0.0,126.0,1.0,147.0,1.0,-0.1418918918918918,0.0,37.0,58.0,-0.3559322033898305,32.0,41.0,-0.2142857142857142,20.0,23.0,-0.125,10.0,19.0,-0.45,30.0,21.0,0.4090909090909091,13.0,35.0,-0.6111111111111112,12.0,34.0,-0.6285714285714286,31.0,46.0,-0.3191489361702128,16.0,24.0,-0.32,28.0,38.0,-0.2564102564102564,24.0,23.0,0.0416666666666666,79.0,95.0,0.4514285714285714,185.0,178.0,0.5082417582417582,273.0,342.0,0.4431818181818182,3.0,2.0,2.0,109.33333333333331,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,6.0,5.0,3.0,127.83333333333331,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,3.0,9.0,7.0,3.0,142.22222222222223,1.0,5.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,11.0,9.0,4.0,152.63636363636363,3.0,5.0,2.0,1.0,3.0,0.0,3.0,1.0,4.0,2024-06-20,10.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.1666666666666666,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.5,0.5,0.5,0.5,0.3477285714285714,38.0,watchlist,91-180d,0,0,0,0.1668520315269375,89.0
ten_435,Ortiz-Morgan,enterprise,EMEA,Finance,1-50,Jill,sub_ten_435,enterprise,130512.01,2023-09-04,2024-09-03,0,,2024-09-03,65,crm_ten_435,active,outbound,1,2023-09-04,EMEA,Finance,1,0,65,300,True,1,0,1,0,649.0,28.0,1.0,11.0,15.0,52.0,141.0,42.0,52.0,48.0,35.0,21.0,119.0,83.0,41.0,1293.0,57.0,1.0,11.0,40.0,155.0,233.0,71.0,125.0,84.0,57.0,50.0,181.0,192.0,105.0,1897.0,85.0,1.0,11.0,86.0,217.0,273.0,81.0,249.0,131.0,91.0,69.0,290.0,287.0,123.0,893.0,1.0,1004.0,1.0,-0.1104477611940298,0.0,599.0,1.0,717.0,1.0,-0.1643454038997214,0.0,24.0,62.0,-0.6031746031746031,134.0,83.0,0.6071428571428571,174.0,99.0,0.75,65.0,16.0,2.8823529411764706,83.0,166.0,-0.497005988023952,64.0,67.0,-0.0441176470588235,50.0,41.0,0.2142857142857142,23.0,46.0,-0.4893617021276595,119.0,171.0,-0.3023255813953488,89.0,198.0,-0.5477386934673367,68.0,55.0,0.2321428571428571,447.0,202.0,0.6876923076923077,886.0,407.0,0.6846986089644513,1316.0,581.0,0.6933614330874605,2.0,2.0,2.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,7.0,4.0,102.14285714285714,5.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,9.0,9.0,4.0,110.44444444444444,6.0,2.0,1.0,0.0,0.0,2.0,4.0,1.0,2.0,17.0,17.0,5.0,166.11764705882354,8.0,4.0,4.0,1.0,1.0,4.0,5.0,2.0,5.0,2024-06-21,9.0,0.5,0.5,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.5,0.5,0.5,0.0,0.4186076923076923,37.5,watchlist,31-90d,1,0,0,0.08497062605745016,243.0
ten_436,"Williams, Mccoy and Cook",starter,EMEA,Education,51-200,Jill,sub_ten_436,starter,5809.71,2023-03-02,2024-03-01,0,,2025-03-01,244,crm_ten_436,at-risk,trial,0,2023-03-02,EMEA,Education,1,0,244,486,False,6,1,3,2,614.0,19.0,6.0,11.0,61.0,43.0,49.0,41.0,39.0,46.0,53.0,65.0,72.0,69.0,76.0,1422.0,39.0,6.0,11.0,156.0,77.0,114.0,116.0,109.0,118.0,108.0,166.0,138.0,155.0,165.0,1997.0,60.0,6.0,11.0,236.0,113.0,199.0,168.0,154.0,173.0,154.0,187.0,164.0,212.0,237.0,1003.0,6.0,994.0,6.0,0.0090452261306532,0.0,394.0,6.0,448.0,6.0,-0.1202672605790645,0.0,125.0,111.0,0.125,63.0,50.0,0.2549019607843137,77.0,122.0,-0.3658536585365853,91.0,77.0,0.1794871794871795,45.0,109.0,-0.5818181818181818,81.0,92.0,-0.1182795698924731,79.0,75.0,0.0526315789473684,125.0,62.0,1.0,96.0,68.0,0.4057971014492754,113.0,99.0,0.14,108.0,129.0,-0.1615384615384615,272.0,342.0,0.4422764227642276,593.0,829.0,0.4167252283907238,842.0,1155.0,0.4214214214214214,1.0,1.0,1.0,-104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-104.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,3.0,-43.25,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2024-06-13,17.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.1428571428571428,0.6747400696864112,41.6,watchlist,180d+,0,0,0,0.032754749498710586,425.0
ten_437,Davis-Gregory,starter,EMEA,Education,51-200,Christopher,sub_ten_437,starter,6317.71,2023-04-06,2024-04-05,0,,2025-04-05,279,crm_ten_437,active,outbound,1,2023-04-06,EMEA,Education,1,0,279,451,False,2,1,0,1,63.0,5.0,2.0,9.0,9.0,0.0,2.0,8.0,0.0,10.0,8.0,4.0,5.0,10.0,7.0,102.0,10.0,2.0,11.0,15.0,9.0,9.0,8.0,3.0,10.0,8.0,4.0,13.0,10.0,13.0,148.0,14.0,2.0,11.0,15.0,11.0,9.0,19.0,8.0,12.0,17.0,4.0,20.0,16.0,17.0,97.0,2.0,51.0,2.0,0.8846153846153846,0.0,39.0,2.0,25.0,2.0,0.5384615384615384,0.0,15.0,,15.0,9.0,2.0,2.333333333333333,4.0,5.0,-0.1666666666666666,8.0,11.0,-0.25,3.0,5.0,-0.3333333333333333,10.0,2.0,2.6666666666666665,8.0,9.0,-0.1,4.0,,4.0,13.0,7.0,0.75,10.0,6.0,0.5714285714285714,13.0,4.0,1.8,17.0,46.0,0.265625,44.0,58.0,0.4271844660194174,64.0,84.0,0.4295302013422818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,10.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2024-03-29,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3949541666666666,68.9,stable,180d+,0,0,0,0.05969690415172419,317.0
ten_438,King-York,starter,EMEA,Government,51-200,Joshua,sub_ten_438,starter,5566.13,2023-05-16,2024-05-15,0,,2025-05-15,319,crm_ten_438,at-risk,referral,0,2023-05-16,EMEA,Government,1,0,319,411,False,4,1,3,0,48.0,2.0,4.0,6.0,0.0,4.0,0.0,0.0,5.0,5.0,13.0,0.0,13.0,8.0,0.0,192.0,8.0,4.0,11.0,17.0,23.0,8.0,10.0,17.0,14.0,30.0,10.0,26.0,20.0,17.0,330.0,12.0,4.0,11.0,22.0,35.0,16.0,14.0,42.0,36.0,38.0,27.0,33.0,44.0,23.0,144.0,4.0,186.0,4.0,-0.2245989304812834,0.0,61.0,4.0,109.0,4.0,-0.4363636363636363,0.0,13.0,9.0,0.4,11.0,24.0,-0.52,3.0,13.0,-0.7142857142857143,10.0,4.0,1.2,14.0,28.0,-0.4827586206896552,8.0,28.0,-0.6896551724137931,25.0,13.0,0.8571428571428571,10.0,17.0,-0.3888888888888889,21.0,12.0,0.6923076923076923,12.0,32.0,-0.6060606060606061,17.0,6.0,1.5714285714285714,30.0,18.0,0.6122448979591837,94.0,98.0,0.4870466321243523,170.0,160.0,0.513595166163142,,,,,,,,,,,,,,2.0,2.0,2.0,11.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,22.5,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,5.0,4.0,28.2,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2024-05-05,56.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.25,0.25,0.25,0.25,0.8,0.8,0.8,0.2,0.6458734693877551,20.1,critical,180d+,0,0,0,0.10839821084271294,187.0
ten_439,"Marks, Cook and Aguilar",business,NAM,Education,1000+,Jeffrey,sub_ten_439,business,31625.02,2023-02-14,2024-02-14,0,,2025-02-13,228,crm_ten_439,active,inbound,1,2023-02-14,NAM,Education,1,0,228,502,False,9,4,3,2,1837.0,19.0,9.0,11.0,104.0,285.0,290.0,91.0,212.0,132.0,73.0,93.0,185.0,256.0,116.0,3864.0,41.0,9.0,11.0,180.0,553.0,608.0,184.0,572.0,303.0,177.0,187.0,381.0,475.0,244.0,6053.0,64.0,9.0,11.0,317.0,808.0,894.0,279.0,891.0,451.0,282.0,328.0,728.0,688.0,387.0,2849.0,9.0,3204.0,9.0,-0.110764430577223,0.0,1881.0,9.0,2128.0,9.0,-0.1160169093471113,0.0,140.0,177.0,-0.2078651685393258,421.0,387.0,0.0876288659793814,460.0,434.0,0.0597701149425287,125.0,154.0,-0.1870967741935484,396.0,495.0,-0.1995967741935483,259.0,192.0,0.3471502590673575,131.0,151.0,-0.131578947368421,155.0,173.0,-0.1034482758620689,234.0,494.0,-0.5252525252525253,370.0,318.0,0.1630094043887147,158.0,229.0,-0.308695652173913,1228.0,609.0,0.6681175190424374,2589.0,1275.0,0.6698576972833118,4009.0,2044.0,0.6622068054179056,2.0,2.0,2.0,-121.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,-121.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,4.0,3.0,-88.5,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,10.0,9.0,4.0,-43.2,2.0,3.0,3.0,2.0,2.0,4.0,3.0,0.0,1.0,2024-06-23,7.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.25,0.25,0.25,0.25,0.9,0.9,0.9,0.4,0.8100352557127313,40.3,watchlist,180d+,0,0,0,0.0744808078674467,265.0
ten_440,Rangel LLC,business,NAM,Legal,51-200,Jeffrey,sub_ten_440,business,37032.87,2023-09-26,2024-09-25,0,,2024-09-25,87,crm_ten_440,active,partner,1,2023-09-26,NAM,Legal,1,0,87,278,True,5,2,2,1,454.0,13.0,5.0,11.0,46.0,48.0,27.0,32.0,98.0,30.0,22.0,23.0,37.0,43.0,48.0,696.0,21.0,5.0,11.0,59.0,74.0,52.0,35.0,111.0,63.0,61.0,49.0,64.0,74.0,54.0,997.0,36.0,5.0,11.0,66.0,100.0,73.0,74.0,138.0,82.0,119.0,67.0,95.0,109.0,74.0,546.0,5.0,451.0,5.0,0.2101769911504424,0.0,305.0,5.0,210.0,5.0,0.4502369668246445,0.0,50.0,16.0,2.0,54.0,46.0,0.1702127659574468,33.0,40.0,-0.1707317073170731,32.0,42.0,-0.2325581395348837,106.0,32.0,2.242424242424242,35.0,47.0,-0.25,38.0,81.0,-0.524390243902439,33.0,34.0,-0.0285714285714285,61.0,34.0,0.7714285714285715,51.0,58.0,-0.1186440677966101,53.0,21.0,1.4545454545454546,253.0,201.0,0.5560439560439561,375.0,321.0,0.5380200860832137,515.0,482.0,0.5160320641282565,,,,,,,,,,,,,,3.0,3.0,2.0,118.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,3.0,135.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,12.0,12.0,4.0,193.5,3.0,6.0,2.0,1.0,0.0,4.0,3.0,4.0,1.0,2024-05-31,30.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4,0.6,0.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.6708465201465201,74.2,stable,31-90d,0,0,0,0.09367715372835121,228.0
ten_441,"Hale, Myers and Larson",business,EMEA,Retail,1-50,Christopher,sub_ten_441,business,13263.4,2024-01-02,2025-01-01,0,,2025-01-01,185,crm_ten_441,at-risk,inbound,1,2024-01-02,EMEA,Retail,1,0,185,180,False,3,1,2,0,110.0,9.0,3.0,11.0,5.0,11.0,20.0,8.0,14.0,10.0,5.0,5.0,17.0,2.0,13.0,321.0,25.0,3.0,11.0,36.0,21.0,28.0,35.0,33.0,38.0,15.0,30.0,46.0,13.0,26.0,621.0,44.0,3.0,11.0,38.0,60.0,53.0,80.0,62.0,50.0,39.0,56.0,69.0,56.0,58.0,185.0,3.0,436.0,3.0,-0.5743707093821511,0.0,96.0,3.0,204.0,3.0,-0.526829268292683,0.0,18.0,20.0,-0.0952380952380952,21.0,39.0,-0.45,20.0,33.0,-0.3823529411764705,20.0,60.0,-0.6557377049180327,18.0,44.0,-0.5777777777777777,14.0,36.0,-0.5945945945945946,5.0,34.0,-0.8285714285714286,6.0,50.0,-0.8627450980392157,30.0,39.0,-0.225,7.0,49.0,-0.84,26.0,32.0,-0.1818181818181818,64.0,46.0,0.5765765765765766,141.0,180.0,0.4378881987577639,300.0,321.0,0.4823151125401929,1.0,1.0,1.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,187.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,220.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,9.0,4.0,305.77777777777777,4.0,3.0,0.0,2.0,0.0,2.0,1.0,3.0,3.0,2024-06-28,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.75,0.25,0.573172972972973,27.5,watchlist,180d+,0,0,0,0.13919679094996196,131.0
ten_443,"Conner, Li and Santiago",starter,APAC,Government,51-200,Angel,sub_ten_443,starter,8322.46,2023-03-18,2024-03-17,0,,2025-03-17,260,crm_ten_443,onboarding,trial,0,2023-03-18,APAC,Government,1,0,260,470,False,3,1,2,0,359.0,27.0,3.0,11.0,37.0,19.0,35.0,23.0,27.0,35.0,34.0,59.0,34.0,39.0,17.0,825.0,54.0,3.0,11.0,83.0,51.0,84.0,55.0,87.0,72.0,91.0,88.0,92.0,84.0,38.0,1256.0,81.0,3.0,11.0,114.0,88.0,141.0,71.0,128.0,96.0,165.0,124.0,128.0,133.0,68.0,555.0,3.0,701.0,3.0,-0.2079772079772079,0.0,256.0,3.0,362.0,3.0,-0.2920110192837465,0.0,54.0,60.0,-0.0983606557377049,30.0,58.0,-0.4745762711864407,47.0,94.0,-0.4947368421052631,50.0,21.0,1.318181818181818,49.0,79.0,-0.375,48.0,48.0,0.0,56.0,109.0,-0.4818181818181818,74.0,50.0,0.4705882352941176,66.0,62.0,0.0634920634920634,64.0,69.0,-0.0714285714285714,17.0,51.0,-0.6538461538461539,154.0,205.0,0.4277777777777777,398.0,427.0,0.4818401937046004,618.0,638.0,0.4916467780429594,1.0,1.0,1.0,-81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,-45.25,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,-24.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,2024-06-06,24.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.5,0.25,0.0,0.75,0.75,0.75,0.25,0.5285333333333333,31.9,watchlist,180d+,0,0,0,0.06033747327431834,313.0
ten_444,"Osborn, Gaines and Davis",starter,EMEA,Government,51-200,Danielle,sub_ten_444,starter,6405.82,2023-10-11,2024-10-10,0,,2024-10-10,102,crm_ten_444,onboarding,referral,1,2023-10-11,EMEA,Government,1,0,102,263,True,3,1,1,1,121.0,8.0,3.0,11.0,22.0,8.0,14.0,10.0,1.0,10.0,3.0,9.0,10.0,15.0,19.0,199.0,13.0,3.0,11.0,27.0,14.0,31.0,10.0,6.0,22.0,12.0,16.0,15.0,15.0,31.0,390.0,22.0,3.0,11.0,44.0,23.0,51.0,21.0,21.0,38.0,27.0,26.0,34.0,57.0,48.0,175.0,3.0,215.0,3.0,-0.1851851851851851,0.0,67.0,3.0,119.0,3.0,-0.4333333333333333,0.0,27.0,17.0,0.5555555555555556,8.0,15.0,-0.4375,26.0,25.0,0.0384615384615384,10.0,11.0,-0.0833333333333333,6.0,15.0,-0.5625,17.0,21.0,-0.1818181818181818,12.0,15.0,-0.1875,16.0,10.0,0.5454545454545454,12.0,22.0,-0.4347826086956521,15.0,42.0,-0.627906976744186,26.0,22.0,0.1739130434782608,48.0,73.0,0.3934426229508196,81.0,118.0,0.405,186.0,204.0,0.4757033248081841,1.0,1.0,1.0,111.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,111.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,111.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,189.5,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2024-06-21,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.75,0.75,0.75,0.25,0.5182327868852459,28.6,watchlist,91-180d,0,0,0,0.16818918228492175,86.0
ten_445,"Henderson, Cox and Cox",business,APAC,Healthcare,51-200,Joshua,sub_ten_445,business,30239.41,2023-09-26,2024-09-25,0,,2024-09-25,87,crm_ten_445,onboarding,inbound,1,2023-09-26,APAC,Healthcare,1,0,87,278,True,2,0,2,0,222.0,19.0,2.0,11.0,43.0,19.0,21.0,12.0,22.0,8.0,14.0,29.0,7.0,22.0,25.0,454.0,35.0,2.0,11.0,59.0,44.0,33.0,37.0,39.0,24.0,50.0,43.0,30.0,59.0,36.0,624.0,50.0,2.0,11.0,85.0,59.0,44.0,53.0,48.0,35.0,53.0,57.0,61.0,78.0,51.0,373.0,2.0,251.0,2.0,0.4841269841269841,0.0,162.0,2.0,128.0,2.0,0.2635658914728682,0.0,46.0,39.0,0.175,31.0,28.0,0.1034482758620689,21.0,23.0,-0.0833333333333333,37.0,16.0,1.2352941176470589,38.0,10.0,2.5454545454545454,24.0,11.0,1.0833333333333333,37.0,16.0,1.2352941176470589,42.0,15.0,1.6875,19.0,42.0,-0.5348837209302325,53.0,25.0,1.0769230769230769,25.0,26.0,-0.037037037037037,91.0,131.0,0.4080717488789238,205.0,249.0,0.4505494505494505,290.0,334.0,0.464,3.0,2.0,3.0,104.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,3.0,3.0,109.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,6.0,5.0,4.0,125.5,2.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,10.0,9.0,4.0,165.2,3.0,3.0,0.0,4.0,3.0,0.0,2.0,3.0,2.0,2024-06-14,16.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.25,0.5,0.0,0.25,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.4376881913303437,69.1,stable,31-90d,0,0,0,0.14396618085118743,122.0
